fromRegionID,fromConstellationID,fromSolarSystemID,toSolarSystemID,toConstellationID,toRegionID
10000006,20000088,30000605,30000606,20000088,10000006
10000006,20000088,30000606,30000605,20000088,10000006
10000006,20000088,30000606,30000607,20000088,10000006
10000006,20000088,30000607,30000606,20000088,10000006
10000006,20000088,30000607,30000608,20000088,10000006
10000006,20000088,30000607,30000609,20000088,10000006
10000006,20000088,30000608,30000607,20000088,10000006
10000006,20000088,30000608,30000610,20000088,10000006
10000006,20000088,30000609,30000607,20000088,10000006
10000006,20000088,30000610,30000554,20000080,10000006
10000006,20000088,30000610,30000608,20000088,10000006
10000007,20000089,30000611,30000615,20000089,10000007
10000007,20000089,30000611,30000616,20000089,10000007
10000007,20000089,30000611,30000618,20000090,10000007
10000007,20000089,30000612,30000615,20000089,10000007
10000007,20000089,30000612,30000626,20000091,10000007
10000007,20000089,30000613,30000614,20000089,10000007
10000007,20000089,30000613,30000616,20000089,10000007
10000007,20000089,30000614,30000613,20000089,10000007
10000007,20000089,30000614,30000630,20000092,10000007
10000007,20000089,30000615,30000611,20000089,10000007
10000007,20000089,30000615,30000612,20000089,10000007
10000007,20000089,30000616,30000611,20000089,10000007
10000007,20000089,30000616,30000613,20000089,10000007
10000007,20000090,30000617,30000620,20000090,10000007
10000007,20000090,30000617,30000621,20000090,10000007
10000007,20000090,30000617,30000622,20000090,10000007
10000007,20000090,30000617,30000623,20000090,10000007
10000007,20000090,30000618,30000611,20000089,10000007
10000007,20000090,30000618,30000619,20000090,10000007
10000007,20000090,30000618,30000621,20000090,10000007
10000007,20000090,30000619,30000618,20000090,10000007
10000007,20000090,30000619,30000620,20000090,10000007
10000007,20000090,30000619,30000821,20000120,10000009
10000007,20000090,30000620,30000617,20000090,10000007
10000007,20000090,30000620,30000619,20000090,10000007
10000007,20000090,30000620,30000623,20000090,10000007
10000007,20000090,30000621,30000617,20000090,10000007
10000007,20000090,30000621,30000618,20000090,10000007
10000007,20000090,30000622,30000617,20000090,10000007
10000007,20000090,30000622,30000762,20000111,10000009
10000007,20000090,30000623,30000617,20000090,10000007
10000007,20000090,30000623,30000620,20000090,10000007
10000007,20000091,30000624,30000625,20000091,10000007
10000007,20000091,30000624,30000628,20000091,10000007
10000007,20000091,30000624,30000631,20000092,10000007
10000007,20000091,30000625,30000624,20000091,10000007
10000007,20000091,30000625,30000626,20000091,10000007
10000007,20000091,30000626,30000612,20000089,10000007
10000007,20000091,30000626,30000625,20000091,10000007
10000007,20000091,30000626,30000627,20000091,10000007
10000007,20000091,30000626,30001000,20000146,10000011
10000007,20000091,30000627,30000626,20000091,10000007
10000007,20000091,30000627,30000629,20000091,10000007
10000007,20000091,30000628,30000624,20000091,10000007
10000007,20000091,30000628,30001542,20000227,10000018
10000007,20000091,30000629,30000627,20000091,10000007
10000007,20000092,30000630,30000614,20000089,10000007
10000007,20000092,30000630,30000631,20000092,10000007
10000007,20000092,30000631,30000624,20000091,10000007
10000007,20000092,30000631,30000630,20000092,10000007
10000007,20000092,30000631,30000632,20000092,10000007
10000007,20000092,30000632,30000631,20000092,10000007
10000007,20000092,30000632,30000633,20000092,10000007
10000007,20000092,30000632,30000636,20000092,10000007
10000007,20000092,30000633,30000632,20000092,10000007
10000007,20000092,30000633,30000634,20000092,10000007
10000007,20000092,30000634,30000633,20000092,10000007
10000007,20000092,30000634,30000635,20000092,10000007
10000007,20000092,30000634,30000636,20000092,10000007
10000007,20000092,30000635,30000634,20000092,10000007
10000007,20000092,30000635,30000637,20000093,10000007
10000007,20000092,30000636,30000632,20000092,10000007
10000007,20000092,30000636,30000634,20000092,10000007
10000007,20000093,30000637,30000635,20000092,10000007
10000007,20000093,30000637,30000638,20000093,10000007
10000007,20000093,30000638,30000637,20000093,10000007
10000007,20000093,30000638,30000639,20000093,10000007
10000007,20000093,30000638,30000640,20000093,10000007
10000007,20000093,30000638,30000641,20000093,10000007
10000007,20000093,30000639,30000638,20000093,10000007
10000007,20000093,30000639,30000641,20000093,10000007
10000007,20000093,30000639,30000649,20000095,10000007
10000007,20000093,30000640,30000638,20000093,10000007
10000007,20000093,30000640,30000642,20000093,10000007
10000007,20000093,30000641,30000638,20000093,10000007
10000007,20000093,30000641,30000639,20000093,10000007
10000007,20000093,30000642,30000640,20000093,10000007
10000007,20000093,30000642,30000643,20000094,10000007
10000007,20000094,30000643,30000642,20000093,10000007
10000007,20000094,30000643,30000644,20000094,10000007
10000007,20000094,30000643,30000645,20000094,10000007
10000007,20000094,30000644,30000643,20000094,10000007
10000007,20000094,30000644,30000646,20000094,10000007
10000007,20000094,30000645,30000643,20000094,10000007
10000007,20000094,30000646,30000644,20000094,10000007
10000007,20000094,30000646,30000647,20000094,10000007
10000007,20000094,30000646,30000648,20000094,10000007
10000007,20000094,30000647,30000646,20000094,10000007
10000007,20000094,30000647,30001773,20000262,10000021
10000007,20000094,30000648,30000646,20000094,10000007
10000007,20000094,30000648,30000823,20000120,10000009
10000007,20000095,30000649,30000639,20000093,10000007
10000007,20000095,30000649,30000650,20000095,10000007
10000007,20000095,30000649,30000651,20000095,10000007
10000007,20000095,30000650,30000649,20000095,10000007
10000007,20000095,30000650,30000652,20000095,10000007
10000007,20000095,30000650,30000653,20000095,10000007
10000007,20000095,30000651,30000649,20000095,10000007
10000007,20000095,30000651,30000654,20000095,10000007
10000007,20000095,30000652,30000650,20000095,10000007
10000007,20000095,30000652,30001581,20000233,10000018
10000007,20000095,30000653,30000650,20000095,10000007
10000007,20000095,30000653,30001804,20000266,10000021
10000007,20000095,30000654,30000651,20000095,10000007
10000007,20000095,30000654,30001753,20000259,10000021
10000008,20000096,30000655,30000657,20000096,10000008
10000008,20000096,30000655,30000658,20000096,10000008
10000008,20000096,30000655,30000662,20000096,10000008
10000008,20000096,30000655,30000671,20000097,10000008
10000008,20000096,30000656,30000658,20000096,10000008
10000008,20000096,30000656,30000661,20000096,10000008
10000008,20000096,30000656,30000665,20000096,10000008
10000008,20000096,30000656,30000668,20000097,10000008
10000008,20000096,30000656,30001019,20000149,10000012
10000008,20000096,30000657,30000655,20000096,10000008
10000008,20000096,30000657,30000659,20000096,10000008
10000008,20000096,30000657,30001001,20000147,10000012
10000008,20000096,30000657,30001029,20000151,10000012
10000008,20000096,30000658,30000655,20000096,10000008
10000008,20000096,30000658,30000656,20000096,10000008
10000008,20000096,30000658,30000659,20000096,10000008
10000008,20000096,30000658,30000671,20000097,10000008
10000008,20000096,30000658,30000721,20000106,10000008
10000008,20000096,30000659,30000657,20000096,10000008
10000008,20000096,30000659,30000658,20000096,10000008
10000008,20000096,30000659,30000660,20000096,10000008
10000008,20000096,30000659,30000691,20000101,10000008
10000008,20000096,30000660,30000659,20000096,10000008
10000008,20000096,30000660,30000665,20000096,10000008
10000008,20000096,30000661,30000656,20000096,10000008
10000008,20000096,30000662,30000655,20000096,10000008
10000008,20000096,30000662,30000664,20000096,10000008
10000008,20000096,30000663,30000583,20000084,10000006
10000008,20000096,30000663,30000664,20000096,10000008
10000008,20000096,30000664,30000568,20000082,10000006
10000008,20000096,30000664,30000662,20000096,10000008
10000008,20000096,30000664,30000663,20000096,10000008
10000008,20000096,30000665,30000656,20000096,10000008
10000008,20000096,30000665,30000660,20000096,10000008
10000008,20000097,30000666,30000667,20000097,10000008
10000008,20000097,30000666,30000668,20000097,10000008
10000008,20000097,30000666,30000926,20000135,10000011
10000008,20000097,30000666,30000939,20000137,10000011
10000008,20000097,30000667,30000666,20000097,10000008
10000008,20000097,30000667,30000673,20000098,10000008
10000008,20000097,30000668,30000656,20000096,10000008
10000008,20000097,30000668,30000666,20000097,10000008
10000008,20000097,30000668,30000669,20000097,10000008
10000008,20000097,30000669,30000668,20000097,10000008
10000008,20000097,30000669,30000670,20000097,10000008
10000008,20000097,30000669,30000671,20000097,10000008
10000008,20000097,30000670,30000669,20000097,10000008
10000008,20000097,30000670,30000678,20000099,10000008
10000008,20000097,30000670,30000732,20000107,10000008
10000008,20000097,30000671,30000655,20000096,10000008
10000008,20000097,30000671,30000658,20000096,10000008
10000008,20000097,30000671,30000669,20000097,10000008
10000008,20000097,30000671,30000697,20000102,10000008
10000008,20000098,30000672,30000673,20000098,10000008
10000008,20000098,30000672,30000675,20000098,10000008
10000008,20000098,30000672,30000676,20000098,10000008
10000008,20000098,30000673,30000667,20000097,10000008
10000008,20000098,30000673,30000672,20000098,10000008
10000008,20000098,30000673,30000674,20000098,10000008
10000008,20000098,30000673,30000677,20000098,10000008
10000008,20000098,30000674,30000673,20000098,10000008
10000008,20000098,30000674,30000677,20000098,10000008
10000008,20000098,30000675,30000672,20000098,10000008
10000008,20000098,30000676,30000672,20000098,10000008
10000008,20000098,30000676,30000677,20000098,10000008
10000008,20000098,30000677,30000673,20000098,10000008
10000008,20000098,30000677,30000674,20000098,10000008
10000008,20000098,30000677,30000676,20000098,10000008
10000008,20000099,30000678,30000670,20000097,10000008
10000008,20000099,30000678,30000682,20000099,10000008
10000008,20000099,30000678,30000683,20000099,10000008
10000008,20000099,30000678,30000684,20000099,10000008
10000008,20000099,30000679,30000563,20000081,10000006
10000008,20000099,30000679,30000683,20000099,10000008
10000008,20000099,30000679,30000730,20000107,10000008
10000008,20000099,30000680,30000554,20000080,10000006
10000008,20000099,30000680,30000681,20000099,10000008
10000008,20000099,30000680,30000682,20000099,10000008
10000008,20000099,30000680,30000704,20000103,10000008
10000008,20000099,30000680,30000792,20000116,10000009
10000008,20000099,30000681,30000554,20000080,10000006
10000008,20000099,30000681,30000680,20000099,10000008
10000008,20000099,30000681,30000717,20000105,10000008
10000008,20000099,30000682,30000678,20000099,10000008
10000008,20000099,30000682,30000680,20000099,10000008
10000008,20000099,30000683,30000678,20000099,10000008
10000008,20000099,30000683,30000679,20000099,10000008
10000008,20000099,30000684,30000678,20000099,10000008
10000008,20000099,30000684,30000710,20000104,10000008
10000008,20000100,30000685,30000686,20000100,10000008
10000008,20000100,30000685,30000689,20000100,10000008
10000008,20000100,30000686,30000685,20000100,10000008
10000008,20000100,30000686,30000688,20000100,10000008
10000008,20000100,30000687,30000690,20000100,10000008
10000008,20000100,30000687,30000722,20000106,10000008
10000008,20000100,30000688,30000686,20000100,10000008
10000008,20000100,30000688,30000690,20000100,10000008
10000008,20000100,30000688,30001021,20000149,10000012
10000008,20000100,30000689,30000685,20000100,10000008
10000008,20000100,30000690,30000687,20000100,10000008
10000008,20000100,30000690,30000688,20000100,10000008
10000008,20000101,30000691,30000659,20000096,10000008
10000008,20000101,30000691,30000694,20000101,10000008
10000008,20000101,30000691,30000695,20000101,10000008
10000008,20000101,30000692,30000693,20000101,10000008
10000008,20000101,30000692,30000695,20000101,10000008
10000008,20000101,30000693,30000692,20000101,10000008
10000008,20000101,30000693,30000696,20000101,10000008
10000008,20000101,30000694,30000691,20000101,10000008
10000008,20000101,30000694,30000695,20000101,10000008
10000008,20000101,30000695,30000691,20000101,10000008
10000008,20000101,30000695,30000692,20000101,10000008
10000008,20000101,30000695,30000694,20000101,10000008
10000008,20000101,30000696,30000693,20000101,10000008
10000008,20000102,30000697,30000671,20000097,10000008
10000008,20000102,30000697,30000698,20000102,10000008
10000008,20000102,30000697,30000699,20000102,10000008
10000008,20000102,30000697,30000701,20000102,10000008
10000008,20000102,30000697,30000721,20000106,10000008
10000008,20000102,30000698,30000697,20000102,10000008
10000008,20000102,30000699,30000697,20000102,10000008
10000008,20000102,30000699,30000700,20000102,10000008
10000008,20000102,30000699,30000701,20000102,10000008
10000008,20000102,30000699,30000721,20000106,10000008
10000008,20000102,30000700,30000699,20000102,10000008
10000008,20000102,30000700,30000701,20000102,10000008
10000008,20000102,30000700,30000702,20000102,10000008
10000008,20000102,30000700,30000722,20000106,10000008
10000008,20000102,30000701,30000697,20000102,10000008
10000008,20000102,30000701,30000699,20000102,10000008
10000008,20000102,30000701,30000700,20000102,10000008
10000008,20000102,30000702,30000700,20000102,10000008
10000008,20000103,30000703,30000704,20000103,10000008
10000008,20000103,30000703,30000705,20000103,10000008
10000008,20000103,30000703,30000706,20000103,10000008
10000008,20000103,30000703,30000707,20000103,10000008
10000008,20000103,30000703,30000978,20000143,10000011
10000008,20000103,30000704,30000680,20000099,10000008
10000008,20000103,30000704,30000703,20000103,10000008
10000008,20000103,30000704,30000705,20000103,10000008
10000008,20000103,30000705,30000703,20000103,10000008
10000008,20000103,30000705,30000704,20000103,10000008
10000008,20000103,30000705,30000707,20000103,10000008
10000008,20000103,30000706,30000703,20000103,10000008
10000008,20000103,30000706,30000708,20000103,10000008
10000008,20000103,30000706,30000787,20000115,10000009
10000008,20000103,30000707,30000703,20000103,10000008
10000008,20000103,30000707,30000705,20000103,10000008
10000008,20000103,30000707,30000708,20000103,10000008
10000008,20000103,30000708,30000706,20000103,10000008
10000008,20000103,30000708,30000707,20000103,10000008
10000008,20000104,30000709,30000710,20000104,10000008
10000008,20000104,30000709,30000711,20000104,10000008
10000008,20000104,30000709,30000712,20000104,10000008
10000008,20000104,30000710,30000684,20000099,10000008
10000008,20000104,30000710,30000709,20000104,10000008
10000008,20000104,30000710,30000714,20000104,10000008
10000008,20000104,30000711,30000709,20000104,10000008
10000008,20000104,30000711,30000712,20000104,10000008
10000008,20000104,30000712,30000709,20000104,10000008
10000008,20000104,30000712,30000711,20000104,10000008
10000008,20000104,30000712,30000713,20000104,10000008
10000008,20000104,30000713,30000712,20000104,10000008
10000008,20000104,30000713,30000789,20000116,10000009
10000008,20000104,30000714,30000710,20000104,10000008
10000008,20000105,30000715,30000717,20000105,10000008
10000008,20000105,30000715,30000718,20000105,10000008
10000008,20000105,30000715,30000719,20000105,10000008
10000008,20000105,30000716,30000588,20000085,10000006
10000008,20000105,30000716,30000718,20000105,10000008
10000008,20000105,30000717,30000681,20000099,10000008
10000008,20000105,30000717,30000715,20000105,10000008
10000008,20000105,30000718,30000715,20000105,10000008
10000008,20000105,30000718,30000716,20000105,10000008
10000008,20000105,30000718,30000720,20000105,10000008
10000008,20000105,30000719,30000715,20000105,10000008
10000008,20000105,30000719,30000720,20000105,10000008
10000008,20000105,30000720,30000718,20000105,10000008
10000008,20000105,30000720,30000719,20000105,10000008
10000008,20000105,30000720,30000774,20000113,10000009
10000008,20000106,30000721,30000658,20000096,10000008
10000008,20000106,30000721,30000697,20000102,10000008
10000008,20000106,30000721,30000699,20000102,10000008
10000008,20000106,30000721,30000722,20000106,10000008
10000008,20000106,30000721,30000725,20000106,10000008
10000008,20000106,30000721,30000729,20000106,10000008
10000008,20000106,30000722,30000687,20000100,10000008
10000008,20000106,30000722,30000700,20000102,10000008
10000008,20000106,30000722,30000721,20000106,10000008
10000008,20000106,30000722,30000723,20000106,10000008
10000008,20000106,30000722,30000724,20000106,10000008
10000008,20000106,30000722,30000727,20000106,10000008
10000008,20000106,30000723,30000722,20000106,10000008
10000008,20000106,30000724,30000722,20000106,10000008
10000008,20000106,30000725,30000721,20000106,10000008
10000008,20000106,30000725,30000726,20000106,10000008
10000008,20000106,30000725,30000729,20000106,10000008
10000008,20000106,30000726,30000725,20000106,10000008
10000008,20000106,30000726,30000729,20000106,10000008
10000008,20000106,30000727,30000722,20000106,10000008
10000008,20000106,30000727,30000728,20000106,10000008
10000008,20000106,30000728,30000727,20000106,10000008
10000008,20000106,30000729,30000721,20000106,10000008
10000008,20000106,30000729,30000725,20000106,10000008
10000008,20000106,30000729,30000726,20000106,10000008
10000008,20000107,30000730,30000570,20000082,10000006
10000008,20000107,30000730,30000679,20000099,10000008
10000008,20000107,30000730,30000731,20000107,10000008
10000008,20000107,30000730,30000732,20000107,10000008
10000008,20000107,30000730,30000734,20000107,10000008
10000008,20000107,30000731,30000730,20000107,10000008
10000008,20000107,30000732,30000670,20000097,10000008
10000008,20000107,30000732,30000730,20000107,10000008
10000008,20000107,30000732,30000733,20000107,10000008
10000008,20000107,30000732,30000734,20000107,10000008
10000008,20000107,30000733,30000732,20000107,10000008
10000008,20000107,30000733,30000735,20000107,10000008
10000008,20000107,30000734,30000730,20000107,10000008
10000008,20000107,30000734,30000732,20000107,10000008
10000008,20000107,30000734,30000735,20000107,10000008
10000008,20000107,30000735,30000733,20000107,10000008
10000008,20000107,30000735,30000734,20000107,10000008
10000009,20000108,30000736,30000739,20000108,10000009
10000009,20000108,30000736,30000760,20000111,10000009
10000009,20000108,30000737,30000741,20000108,10000009
10000009,20000108,30000738,30000742,20000108,10000009
10000009,20000108,30000739,30000736,20000108,10000009
10000009,20000108,30000739,30000740,20000108,10000009
10000009,20000108,30000740,30000739,20000108,10000009
10000009,20000108,30000740,30000741,20000108,10000009
10000009,20000108,30000740,30000742,20000108,10000009
10000009,20000108,30000741,30000737,20000108,10000009
10000009,20000108,30000741,30000740,20000108,10000009
10000009,20000108,30000742,30000738,20000108,10000009
10000009,20000108,30000742,30000740,20000108,10000009
10000009,20000108,30000742,30000831,20000122,10000009
10000009,20000109,30000743,30000745,20000109,10000009
10000009,20000109,30000743,30000747,20000109,10000009
10000009,20000109,30000743,30000749,20000109,10000009
10000009,20000109,30000743,30000756,20000111,10000009
10000009,20000109,30000744,30000745,20000109,10000009
10000009,20000109,30000745,30000743,20000109,10000009
10000009,20000109,30000745,30000744,20000109,10000009
10000009,20000109,30000745,30000746,20000109,10000009
10000009,20000109,30000746,30000745,20000109,10000009
10000009,20000109,30000746,30000747,20000109,10000009
10000009,20000109,30000747,30000743,20000109,10000009
10000009,20000109,30000747,30000746,20000109,10000009
10000009,20000109,30000747,30000748,20000109,10000009
10000009,20000109,30000747,30000749,20000109,10000009
10000009,20000109,30000748,30000747,20000109,10000009
10000009,20000109,30000749,30000743,20000109,10000009
10000009,20000109,30000749,30000747,20000109,10000009
10000009,20000110,30000750,30000751,20000110,10000009
10000009,20000110,30000750,30000756,20000111,10000009
10000009,20000110,30000751,30000750,20000110,10000009
10000009,20000110,30000751,30000752,20000110,10000009
10000009,20000110,30000751,30000755,20000110,10000009
10000009,20000110,30000752,30000751,20000110,10000009
10000009,20000110,30000752,30000754,20000110,10000009
10000009,20000110,30000753,30000755,20000110,10000009
10000009,20000110,30000753,30000824,20000121,10000009
10000009,20000110,30000754,30000752,20000110,10000009
10000009,20000110,30000755,30000751,20000110,10000009
10000009,20000110,30000755,30000753,20000110,10000009
10000009,20000111,30000756,30000743,20000109,10000009
10000009,20000111,30000756,30000750,20000110,10000009
10000009,20000111,30000756,30000757,20000111,10000009
10000009,20000111,30000756,30000759,20000111,10000009
10000009,20000111,30000757,30000756,20000111,10000009
10000009,20000111,30000757,30000758,20000111,10000009
10000009,20000111,30000757,30000759,20000111,10000009
10000009,20000111,30000757,30000762,20000111,10000009
10000009,20000111,30000758,30000757,20000111,10000009
10000009,20000111,30000758,30000761,20000111,10000009
10000009,20000111,30000758,30000763,20000111,10000009
10000009,20000111,30000759,30000756,20000111,10000009
10000009,20000111,30000759,30000757,20000111,10000009
10000009,20000111,30000759,30000760,20000111,10000009
10000009,20000111,30000759,30000762,20000111,10000009
10000009,20000111,30000760,30000736,20000108,10000009
10000009,20000111,30000760,30000759,20000111,10000009
10000009,20000111,30000761,30000758,20000111,10000009
10000009,20000111,30000761,30000763,20000111,10000009
10000009,20000111,30000761,30000777,20000114,10000009
10000009,20000111,30000762,30000622,20000090,10000007
10000009,20000111,30000762,30000757,20000111,10000009
10000009,20000111,30000762,30000759,20000111,10000009
10000009,20000111,30000762,30000764,20000112,10000009
10000009,20000111,30000763,30000543,20000078,10000006
10000009,20000111,30000763,30000758,20000111,10000009
10000009,20000111,30000763,30000761,20000111,10000009
10000009,20000112,30000764,30000762,20000111,10000009
10000009,20000112,30000764,30000767,20000112,10000009
10000009,20000112,30000764,30000768,20000112,10000009
10000009,20000112,30000765,30000766,20000112,10000009
10000009,20000112,30000765,30000767,20000112,10000009
10000009,20000112,30000766,30000765,20000112,10000009
10000009,20000112,30000766,30000767,20000112,10000009
10000009,20000112,30000766,30000768,20000112,10000009
10000009,20000112,30000766,30000769,20000112,10000009
10000009,20000112,30000767,30000764,20000112,10000009
10000009,20000112,30000767,30000765,20000112,10000009
10000009,20000112,30000767,30000766,20000112,10000009
10000009,20000112,30000767,30000769,20000112,10000009
10000009,20000112,30000768,30000764,20000112,10000009
10000009,20000112,30000768,30000766,20000112,10000009
10000009,20000112,30000769,30000766,20000112,10000009
10000009,20000112,30000769,30000767,20000112,10000009
10000009,20000112,30000769,30000814,20000120,10000009
10000009,20000113,30000770,30000772,20000113,10000009
10000009,20000113,30000770,30000773,20000113,10000009
10000009,20000113,30000770,30000780,20000114,10000009
10000009,20000113,30000771,30000775,20000113,10000009
10000009,20000113,30000772,30000770,20000113,10000009
10000009,20000113,30000772,30000773,20000113,10000009
10000009,20000113,30000772,30000775,20000113,10000009
10000009,20000113,30000772,30000776,20000113,10000009
10000009,20000113,30000772,30000784,20000115,10000009
10000009,20000113,30000773,30000540,20000078,10000006
10000009,20000113,30000773,30000542,20000078,10000006
10000009,20000113,30000773,30000770,20000113,10000009
10000009,20000113,30000773,30000772,20000113,10000009
10000009,20000113,30000773,30000774,20000113,10000009
10000009,20000113,30000774,30000552,20000080,10000006
10000009,20000113,30000774,30000720,20000105,10000008
10000009,20000113,30000774,30000773,20000113,10000009
10000009,20000113,30000775,30000771,20000113,10000009
10000009,20000113,30000775,30000772,20000113,10000009
10000009,20000113,30000775,30000803,20000118,10000009
10000009,20000113,30000776,30000772,20000113,10000009
10000009,20000114,30000777,30000761,20000111,10000009
10000009,20000114,30000777,30000778,20000114,10000009
10000009,20000114,30000777,30000782,20000114,10000009
10000009,20000114,30000778,30000777,20000114,10000009
10000009,20000114,30000778,30000779,20000114,10000009
10000009,20000114,30000778,30000782,20000114,10000009
10000009,20000114,30000778,30000797,20000117,10000009
10000009,20000114,30000779,30000458,20000066,10000005
10000009,20000114,30000779,30000778,20000114,10000009
10000009,20000114,30000779,30000780,20000114,10000009
10000009,20000114,30000780,30000770,20000113,10000009
10000009,20000114,30000780,30000779,20000114,10000009
10000009,20000114,30000780,30000782,20000114,10000009
10000009,20000114,30000781,30000782,20000114,10000009
10000009,20000114,30000781,30000791,20000116,10000009
10000009,20000114,30000782,30000777,20000114,10000009
10000009,20000114,30000782,30000778,20000114,10000009
10000009,20000114,30000782,30000780,20000114,10000009
10000009,20000114,30000782,30000781,20000114,10000009
10000009,20000115,30000783,30000788,20000115,10000009
10000009,20000115,30000783,30002301,20000337,10000027
10000009,20000115,30000784,30000772,20000113,10000009
10000009,20000115,30000784,30000785,20000115,10000009
10000009,20000115,30000784,30000786,20000115,10000009
10000009,20000115,30000784,30000787,20000115,10000009
10000009,20000115,30000785,30000784,20000115,10000009
10000009,20000115,30000785,30000788,20000115,10000009
10000009,20000115,30000785,30000810,20000119,10000009
10000009,20000115,30000786,30000784,20000115,10000009
10000009,20000115,30000786,30000788,20000115,10000009
10000009,20000115,30000786,30000794,20000116,10000009
10000009,20000115,30000787,30000706,20000103,10000008
10000009,20000115,30000787,30000784,20000115,10000009
10000009,20000115,30000787,30000788,20000115,10000009
10000009,20000115,30000788,30000783,20000115,10000009
10000009,20000115,30000788,30000785,20000115,10000009
10000009,20000115,30000788,30000786,20000115,10000009
10000009,20000115,30000788,30000787,20000115,10000009
10000009,20000116,30000789,30000713,20000104,10000008
10000009,20000116,30000789,30000790,20000116,10000009
10000009,20000116,30000789,30000793,20000116,10000009
10000009,20000116,30000790,30000789,20000116,10000009
10000009,20000116,30000790,30000791,20000116,10000009
10000009,20000116,30000790,30000792,20000116,10000009
10000009,20000116,30000790,30000793,20000116,10000009
10000009,20000116,30000791,30000781,20000114,10000009
10000009,20000116,30000791,30000790,20000116,10000009
10000009,20000116,30000791,30000792,20000116,10000009
10000009,20000116,30000791,30000795,20000116,10000009
10000009,20000116,30000792,30000680,20000099,10000008
10000009,20000116,30000792,30000790,20000116,10000009
10000009,20000116,30000792,30000791,20000116,10000009
10000009,20000116,30000793,30000789,20000116,10000009
10000009,20000116,30000793,30000790,20000116,10000009
10000009,20000116,30000793,30000794,20000116,10000009
10000009,20000116,30000794,30000786,20000115,10000009
10000009,20000116,30000794,30000793,20000116,10000009
10000009,20000116,30000794,30000795,20000116,10000009
10000009,20000116,30000795,30000791,20000116,10000009
10000009,20000116,30000795,30000794,20000116,10000009
10000009,20000117,30000796,30000797,20000117,10000009
10000009,20000117,30000797,30000778,20000114,10000009
10000009,20000117,30000797,30000796,20000117,10000009
10000009,20000117,30000797,30000798,20000117,10000009
10000009,20000117,30000797,30000799,20000117,10000009
10000009,20000117,30000798,30000797,20000117,10000009
10000009,20000117,30000798,30000800,20000117,10000009
10000009,20000117,30000799,30000797,20000117,10000009
10000009,20000117,30000800,30000798,20000117,10000009
10000009,20000117,30000800,30000801,20000117,10000009
10000009,20000117,30000801,30000800,20000117,10000009
10000009,20000118,30000802,30000803,20000118,10000009
10000009,20000118,30000802,30000804,20000118,10000009
10000009,20000118,30000803,30000775,20000113,10000009
10000009,20000118,30000803,30000802,20000118,10000009
10000009,20000118,30000804,30000802,20000118,10000009
10000009,20000118,30000804,30000805,20000118,10000009
10000009,20000118,30000804,30000806,20000118,10000009
10000009,20000118,30000805,30000804,20000118,10000009
10000009,20000118,30000806,30000804,20000118,10000009
10000009,20000118,30000806,30000807,20000118,10000009
10000009,20000118,30000807,30000806,20000118,10000009
10000009,20000119,30000808,30000809,20000119,10000009
10000009,20000119,30000808,30000810,20000119,10000009
10000009,20000119,30000808,30000811,20000119,10000009
10000009,20000119,30000808,30000812,20000119,10000009
10000009,20000119,30000809,30000808,20000119,10000009
10000009,20000119,30000809,30000812,20000119,10000009
10000009,20000119,30000809,30000813,20000119,10000009
10000009,20000119,30000810,30000785,20000115,10000009
10000009,20000119,30000810,30000808,20000119,10000009
10000009,20000119,30000811,30000808,20000119,10000009
10000009,20000119,30000812,30000808,20000119,10000009
10000009,20000119,30000812,30000809,20000119,10000009
10000009,20000119,30000812,30000813,20000119,10000009
10000009,20000119,30000813,30000809,20000119,10000009
10000009,20000119,30000813,30000812,20000119,10000009
10000009,20000119,30000813,30000837,20000122,10000009
10000009,20000120,30000814,30000769,20000112,10000009
10000009,20000120,30000814,30000815,20000120,10000009
10000009,20000120,30000815,30000814,20000120,10000009
10000009,20000120,30000815,30000816,20000120,10000009
10000009,20000120,30000815,30000817,20000120,10000009
10000009,20000120,30000816,30000815,20000120,10000009
10000009,20000120,30000816,30000818,20000120,10000009
10000009,20000120,30000817,30000815,20000120,10000009
10000009,20000120,30000818,30000816,20000120,10000009
10000009,20000120,30000818,30000819,20000120,10000009
10000009,20000120,30000818,30000821,20000120,10000009
10000009,20000120,30000819,30000818,20000120,10000009
10000009,20000120,30000819,30000820,20000120,10000009
10000009,20000120,30000820,30000819,20000120,10000009
10000009,20000120,30000820,30000821,20000120,10000009
10000009,20000120,30000820,30000822,20000120,10000009
10000009,20000120,30000821,30000619,20000090,10000007
10000009,20000120,30000821,30000818,20000120,10000009
10000009,20000120,30000821,30000820,20000120,10000009
10000009,20000120,30000821,30000823,20000120,10000009
10000009,20000120,30000822,30000820,20000120,10000009
10000009,20000120,30000822,30000830,20000121,10000009
10000009,20000120,30000823,30000648,20000094,10000007
10000009,20000120,30000823,30000821,20000120,10000009
10000009,20000121,30000824,30000753,20000110,10000009
10000009,20000121,30000824,30000825,20000121,10000009
10000009,20000121,30000825,30000824,20000121,10000009
10000009,20000121,30000825,30000826,20000121,10000009
10000009,20000121,30000826,30000825,20000121,10000009
10000009,20000121,30000826,30000827,20000121,10000009
10000009,20000121,30000827,30000826,20000121,10000009
10000009,20000121,30000827,30000828,20000121,10000009
10000009,20000121,30000828,30000827,20000121,10000009
10000009,20000121,30000828,30000829,20000121,10000009
10000009,20000121,30000828,30000830,20000121,10000009
10000009,20000121,30000829,30000828,20000121,10000009
